	id	doc_id	term_id
39207	177008	MNCLW00177	3300018
39206	177008	MNCLW00177	3300017
39205	177008	MNCLW00177	7160014
39203	177008	MNCLW00177	205
39202	177008	MNCLW00177	1030
39201	177008	MNCLW00177	450
39308	177088	MNCLW00177	504
39208	177008	MNCLW00177	1770036
39221	177022	MNCLW00177	1770020
39204	177008	MNCLW00177	398
39223	177024	MNCLW00177	1770022
39297	177074	MNCLW00177	6450010
39222	177022	MNCLW00177	7830023
39293	177065	MNCLW00177	5490025
39290	177062	MNCLW00177	6770048
39267	177047	MNCLW00177	2310013
39265	177046	MNCLW00177	1770038
39250	177036	MNCLW00177	1770034
39246	177033	MNCLW00177	1770031
39292	177064	MNCLW00177	2310022
39243	177031	MNCLW00177	1770029
39242	177031	MNCLW00177	1003
39241	177029	MNCLW00177	8160014
39240	177029	MNCLW00177	7350013
39239	177029	MNCLW00177	8360026
39230	177026	MNCLW00177	1770024
39236	177028	MNCLW00177	1770026
39245	177032	MNCLW00177	1770030
39231	177026	MNCLW00177	1770027
39669	178002	MNCLW00178	938
39935	179182	MNCLW00179	4940019
39937	179184	MNCLW00179	433
39938	179184	MNCLW00179	5720223
39941	179188	MNCLW00179	1335
39952	179195	MNCLW00179	6700020
39980	179209	MNCLW00179	2490043
39958	179197	MNCLW00179	1004
39994	179213	MNCLW00179	8100023
40027	179231	MNCLW00179	1470030
39934	179182	MNCLW00179	5110031
40029	179231	MNCLW00179	6600021
39954	179195	MNCLW00179	6870043
39933	179182	MNCLW00179	1007
39871	179137	MNCLW00179	5720082
39904	179160	MNCLW00179	1211
39903	179160	MNCLW00179	710024
39901	179158	MNCLW00179	5720228
39900	179158	MNCLW00179	8260033
39889	179145	MNCLW00179	2310023
39882	179142	MNCLW00179	5720230
39879	179140	MNCLW00179	8120015
39861	179133	MNCLW00179	356
39855	179129	MNCLW00179	510
39850	179126	MNCLW00179	4350013
39847	179125	MNCLW00179	193
39842	179121	MNCLW00179	1730025
40034	179233	MNCLW00179	3940032
39922	179172	MNCLW00179	450
40039	179233	MNCLW00179	2410037
40211	179344	MNCLW00179	1060
40044	179239	MNCLW00179	1172
39841	179119	MNCLW00179	8350013
40291	179405	MNCLW00179	316
40283	179397	MNCLW00179	8260054
40282	179394	MNCLW00179	2430019
40278	179389	MNCLW00179	794
40259	179373	MNCLW00179	190
40248	179368	MNCLW00179	1980016
40247	179368	MNCLW00179	6600015
40244	179368	MNCLW00179	6630016
40237	179362	MNCLW00179	1133
40210	179344	MNCLW00179	5110033
40209	179341	MNCLW00179	6140041
40195	179329	MNCLW00179	7310025
40185	179323	MNCLW00179	8420014
40176	179320	MNCLW00179	6700045
40173	179318	MNCLW00179	8
40172	179317	MNCLW00179	90014
40166	179313	MNCLW00179	6810017
40165	179312	MNCLW00179	6520029
40120	179283	MNCLW00179	6600023
40119	179282	MNCLW00179	1470015
40112	179279	MNCLW00179	7060034
40099	179270	MNCLW00179	917
40080	179262	MNCLW00179	240010
40076	179260	MNCLW00179	5660016
40066	179252	MNCLW00179	3830015
40045	179239	MNCLW00179	5330014
40040	179233	MNCLW00179	6970012
39840	179118	MNCLW00179	5720066
39820	179103	MNCLW00179	810018
39834	179111	MNCLW00179	6840013
39710	179030	MNCLW00179	2440026
39708	179028	MNCLW00179	1790027
39707	179028	MNCLW00179	6870041
39706	179027	MNCLW00179	8360012
39705	179027	MNCLW00179	1770027
39704	179027	MNCLW00179	1790026
39702	179026	MNCLW00179	1790025
39700	179025	MNCLW00179	2310022
39698	179025	MNCLW00179	1790024
39697	179024	MNCLW00179	891
39696	179024	MNCLW00179	205
39695	179024	MNCLW00179	1790023
39714	179035	MNCLW00179	1470023
39694	179024	MNCLW00179	730021
39689	179021	MNCLW00179	1790020
39685	179019	MNCLW00179	1460019
39684	179019	MNCLW00179	1790018
39683	179019	MNCLW00179	6600025
39681	179018	MNCLW00179	1790016
39678	179013	MNCLW00179	2770030
39677	179013	MNCLW00179	531
39674	179011	MNCLW00179	4940013
39673	179008	MNCLW00179	6870045
39672	179008	MNCLW00179	1790017
39671	179008	MNCLW00179	6770048
39670	179002	MNCLW00179	938
39690	179022	MNCLW00179	1790021
39715	179036	MNCLW00179	5170022
39687	179020	MNCLW00179	1790019
39719	179038	MNCLW00179	475
39718	179037	MNCLW00179	1480013
39822	179103	MNCLW00179	3980020
39821	179103	MNCLW00179	3980019
39836	179114	MNCLW00179	7350013
39819	179102	MNCLW00179	303
39808	179093	MNCLW00179	2340031
39804	179092	MNCLW00179	5720233
39796	179086	MNCLW00179	350026
39794	179085	MNCLW00179	1373
39793	179085	MNCLW00179	6600020
39786	179082	MNCLW00179	2310015
39785	179082	MNCLW00179	1680026
39784	179082	MNCLW00179	918
39803	179091	MNCLW00179	1006
39778	179081	MNCLW00179	617
39723	179041	MNCLW00179	623
39780	179082	MNCLW00179	250024
39727	179044	MNCLW00179	6140040
39728	179044	MNCLW00179	8360013
39734	179049	MNCLW00179	1950019
39737	179051	MNCLW00179	718
39739	179052	MNCLW00179	846
39735	179050	MNCLW00179	6700056
39741	179054	MNCLW00179	1560020
39748	179057	MNCLW00179	5490021
39749	179057	MNCLW00179	437
39753	179061	MNCLW00179	2650021
39761	179075	MNCLW00179	1400026
40393	180074	MNCLW00180	1030
40405	180087	MNCLW00180	1242
40408	180089	MNCLW00180	6550053
40404	180084	MNCLW00180	356
40402	180080	MNCLW00180	350026
40407	180088	MNCLW00180	5110031
40391	180074	MNCLW00180	303
40377	180067	MNCLW00180	3500017
40386	180072	MNCLW00180	6700020
40385	180072	MNCLW00180	5720082
40383	180072	MNCLW00180	2770030
40382	180072	MNCLW00180	2310022
40372	180060	MNCLW00180	6770048
40412	180094	MNCLW00180	5470025
40368	180057	MNCLW00180	5720223
40390	180073	MNCLW00180	6320014
40415	180095	MNCLW00180	1249
40594	180209	MNCLW00180	6140037
40438	180105	MNCLW00180	8260049
40363	180055	MNCLW00180	1470043
40663	180258	MNCLW00180	6970013
40648	180248	MNCLW00180	872
40638	180244	MNCLW00180	547
40567	180200	MNCLW00180	989
40536	180169	MNCLW00180	1010
40535	180169	MNCLW00180	6870041
40534	180169	MNCLW00180	3980016
40531	180158	MNCLW00180	7410019
40494	180130	MNCLW00180	20018
40491	180129	MNCLW00180	190
40477	180122	MNCLW00180	600020
40466	180118	MNCLW00180	5720066
40465	180117	MNCLW00180	6350013
40447	180109	MNCLW00180	4810018
40422	180097	MNCLW00180	433
40353	180042	MNCLW00180	798
40313	180026	MNCLW00180	3830015
40347	180038	MNCLW00180	1373
40308	180018	MNCLW00180	3940032
40307	180018	MNCLW00180	710024
40306	180018	MNCLW00180	5130018
40305	180018	MNCLW00180	1800016
40304	180016	MNCLW00180	691
40303	180016	MNCLW00180	7020015
40302	180016	MNCLW00180	1800014
40301	180016	MNCLW00180	1480013
40300	180016	MNCLW00180	6090054
40299	180016	MNCLW00180	548
40352	180042	MNCLW00180	1004
40297	180015	MNCLW00180	1800013
40296	180015	MNCLW00180	5720233
40295	180012	MNCLW00180	718
40294	180008	MNCLW00180	7160014
40309	180019	MNCLW00180	40024
40310	180019	MNCLW00180	1800017
40298	180016	MNCLW00180	928
40312	180019	MNCLW00180	846
40311	180019	MNCLW00180	1770027
40345	180037	MNCLW00180	8260054
40339	180036	MNCLW00180	2310019
40337	180036	MNCLW00180	8260033
40336	180035	MNCLW00180	2310023
40331	180033	MNCLW00180	6140040
40329	180032	MNCLW00180	5660016
40338	180036	MNCLW00180	2310017
40320	180029	MNCLW00180	8260052
40319	180029	MNCLW00180	505
40317	180028	MNCLW00180	5720230
40316	180027	MNCLW00180	3940031
40315	180027	MNCLW00180	5720228
40314	180027	MNCLW00180	2310015
40326	180032	MNCLW00180	450
40779	181072	MNCLW00181	6770048
40778	181071	MNCLW00181	5170022
40777	181070	MNCLW00181	510
40767	181063	MNCLW00181	5950065
40741	181048	MNCLW00181	5110028
40762	181060	MNCLW00181	437
40763	181062	MNCLW00181	3300017
40756	181058	MNCLW00181	6700056
40754	181057	MNCLW00181	506
40781	181073	MNCLW00181	5490021
40764	181062	MNCLW00181	7160014
40785	181073	MNCLW00181	5660018
40836	181098	MNCLW00181	8160037
40786	181073	MNCLW00181	8360021
40789	181075	MNCLW00181	2720019
40808	181087	MNCLW00181	250019
40814	181088	MNCLW00181	1480013
40817	181090	MNCLW00181	536
40835	181098	MNCLW00181	794
40844	181104	MNCLW00181	6060018
40854	181111	MNCLW00181	816
40857	181112	MNCLW00181	5110031
40858	181113	MNCLW00181	450
40867	181118	MNCLW00181	8160014
40739	181044	MNCLW00181	205
40876	181133	MNCLW00181	316
40738	181042	MNCLW00181	8360016
40709	181022	MNCLW00181	859
40734	181040	MNCLW00181	5660016
40736	181040	MNCLW00181	6600022
40688	181008	MNCLW00181	2310022
40689	181013	MNCLW00181	4940013
40690	181016	MNCLW00181	408
40691	181016	MNCLW00181	409
40692	181016	MNCLW00181	6140040
40694	181017	MNCLW00181	456
40698	181018	MNCLW00181	654
40701	181019	MNCLW00181	670
40704	181020	MNCLW00181	531
40705	181020	MNCLW00181	790
40707	181021	MNCLW00181	829
40693	181016	MNCLW00181	1135
40712	181024	MNCLW00181	350026
40732	181037	MNCLW00181	1010
40710	181022	MNCLW00181	8360012
40730	181036	MNCLW00181	8360015
40729	181036	MNCLW00181	5130022
40724	181029	MNCLW00181	1400026
40722	181029	MNCLW00181	1400018
40725	181029	MNCLW00181	5830012
40720	181028	MNCLW00181	2770030
40718	181026	MNCLW00181	1097
40717	181025	MNCLW00181	863
40715	181024	MNCLW00181	830
40714	181024	MNCLW00181	730021
41013	182174	MNCLW00182	240010
41040	182204	MNCLW00182	4940019
41022	182189	MNCLW00182	5890015
41019	182187	MNCLW00182	3980020
41044	182205	MNCLW00182	1680026
41012	182172	MNCLW00182	1007
40974	182101	MNCLW00182	507
40997	182124	MNCLW00182	6940014
40996	182124	MNCLW00182	40024
40975	182101	MNCLW00182	437
40970	182096	MNCLW00182	8350013
41057	182213	MNCLW00182	210011
41004	182135	MNCLW00182	487
41064	182216	MNCLW00182	1460019
41112	182245	MNCLW00182	6870032
41068	182217	MNCLW00182	250024
41070	182217	MNCLW00182	6320014
41071	182217	MNCLW00182	1560016
41074	182217	MNCLW00182	349
41076	182221	MNCLW00182	1880014
41089	182228	MNCLW00182	1009
41094	182232	MNCLW00182	8260044
41098	182235	MNCLW00182	8360012
41099	182235	MNCLW00182	398
41102	182237	MNCLW00182	5890014
41107	182242	MNCLW00182	5950065
40967	182096	MNCLW00182	1400018
41141	182264	MNCLW00182	2590016
41146	182268	MNCLW00182	240011
41066	182216	MNCLW00182	823
40960	182092	MNCLW00182	6090048
40989	182112	MNCLW00182	433
40955	182087	MNCLW00182	411
40959	182089	MNCLW00182	1003
40879	182010	MNCLW00182	6770048
40880	182010	MNCLW00182	412
40881	182013	MNCLW00182	4940013
40887	182018	MNCLW00182	6770039
40890	182021	MNCLW00182	205
40893	182023	MNCLW00182	1480013
40894	182023	MNCLW00182	918
40896	182026	MNCLW00182	303
40899	182027	MNCLW00182	3300017
40901	182027	MNCLW00182	791
40903	182031	MNCLW00182	6700056
40904	182031	MNCLW00182	2650021
40905	182035	MNCLW00182	4940018
40892	182023	MNCLW00182	586
40907	182036	MNCLW00182	846
40954	182087	MNCLW00182	1950019
40906	182036	MNCLW00182	5660016
40951	182080	MNCLW00182	1288
40950	182079	MNCLW00182	5110031
40947	182077	MNCLW00182	5130022
40944	182073	MNCLW00182	4360020
40948	182078	MNCLW00182	1172
40939	182066	MNCLW00182	6700020
40938	182065	MNCLW00182	531
40937	182063	MNCLW00182	356
40936	182063	MNCLW00182	1242
40935	182063	MNCLW00182	6140040
40910	182039	MNCLW00182	5720223
40940	182069	MNCLW00182	1880017
41289	184105	MNCLW00184	6140053
41252	184087	MNCLW00184	5110031
41288	184105	MNCLW00184	4360020
41280	184103	MNCLW00184	8360016
41255	184088	MNCLW00184	2770030
41254	184088	MNCLW00184	757
41253	184088	MNCLW00184	531
41244	184083	MNCLW00184	8270017
41224	184070	MNCLW00184	6140040
41231	184074	MNCLW00184	437
41230	184074	MNCLW00184	3980016
41228	184070	MNCLW00184	1650013
41227	184070	MNCLW00184	6320016
41223	184068	MNCLW00184	303
41222	184068	MNCLW00184	2410021
41290	184105	MNCLW00184	6140027
41240	184079	MNCLW00184	8360015
41291	184106	MNCLW00184	5720066
41362	184148	MNCLW00184	1950019
41299	184106	MNCLW00184	8350013
41221	184068	MNCLW00184	794
41418	184187	MNCLW00184	2310022
41416	184186	MNCLW00184	316
41403	184174	MNCLW00184	6630020
41361	184148	MNCLW00184	8360018
41357	184147	MNCLW00184	6320014
41356	184147	MNCLW00184	8090021
41292	184106	MNCLW00184	5130022
41354	184146	MNCLW00184	2340031
41333	184128	MNCLW00184	730021
41330	184128	MNCLW00184	8350034
41322	184124	MNCLW00184	5720082
41318	184117	MNCLW00184	6770050
41313	184113	MNCLW00184	1003
41312	184113	MNCLW00184	5950065
41311	184113	MNCLW00184	3940032
41336	184133	MNCLW00184	250024
41220	184066	MNCLW00184	507
41206	184054	MNCLW00184	1480013
41213	184058	MNCLW00184	1560056
41176	184026	MNCLW00184	8360012
41171	184023	MNCLW00184	5490025
41169	184022	MNCLW00184	1840018
41166	184021	MNCLW00184	1840017
41164	184020	MNCLW00184	1840016
41163	184019	MNCLW00184	1840015
41161	184019	MNCLW00184	6770048
41158	184018	MNCLW00184	8360030
41157	184014	MNCLW00184	4940013
41156	184011	MNCLW00184	1840021
41155	184011	MNCLW00184	3300017
41154	184011	MNCLW00184	8360013
41153	184011	MNCLW00184	7160014
41152	184011	MNCLW00184	205
41151	184011	MNCLW00184	928
41177	184026	MNCLW00184	1840022
41179	184028	MNCLW00184	1840024
41160	184018	MNCLW00184	1840014
41182	184030	MNCLW00184	1840026
41181	184029	MNCLW00184	1840025
41212	184056	MNCLW00184	4940018
41210	184056	MNCLW00184	600013
41209	184056	MNCLW00184	5110028
41208	184056	MNCLW00184	5720229
41219	184066	MNCLW00184	450
41203	184051	MNCLW00184	3300021
41201	184051	MNCLW00184	6700020
41207	184056	MNCLW00184	356
41197	184048	MNCLW00184	1030
41195	184043	MNCLW00184	7310034
41192	184036	MNCLW00184	1840032
41190	184034	MNCLW00184	1840030
41188	184032	MNCLW00184	1840028
41187	184032	MNCLW00184	5660016
41185	184031	MNCLW00184	1840027
41183	184030	MNCLW00184	8160014
41562	185165	MNCLW00185	7750018
41565	185168	MNCLW00185	5720081
41567	185169	MNCLW00185	661
41589	185197	MNCLW00185	8160014
41577	185180	MNCLW00185	6600023
41590	185197	MNCLW00185	5580015
41560	185164	MNCLW00185	1520014
41570	185173	MNCLW00185	1770027
41552	185161	MNCLW00185	7310025
41511	185135	MNCLW00185	1560040
41544	185154	MNCLW00185	724
41540	185150	MNCLW00185	378
41538	185148	MNCLW00185	398
41531	185145	MNCLW00185	1680026
41525	185144	MNCLW00185	250019
41515	185138	MNCLW00185	8360012
41513	185137	MNCLW00185	1560033
41507	185132	MNCLW00185	1560052
41591	185197	MNCLW00185	8160019
41551	185157	MNCLW00185	730039
41592	185198	MNCLW00185	1980017
41779	185333	MNCLW00185	5130022
41629	185226	MNCLW00185	1023
41786	185337	MNCLW00185	1267
41784	185335	MNCLW00185	1172
41783	185335	MNCLW00185	6840013
41505	185129	MNCLW00185	1400018
41776	185330	MNCLW00185	7830024
41763	185320	MNCLW00185	1010
41755	185315	MNCLW00185	141
41750	185310	MNCLW00185	1294
41747	185305	MNCLW00185	50024
41596	185198	MNCLW00185	3890013
41740	185300	MNCLW00185	1378
41732	185295	MNCLW00185	531
41720	185288	MNCLW00185	6770050
41717	185286	MNCLW00185	810018
41689	185265	MNCLW00185	2720018
41678	185258	MNCLW00185	8270013
41661	185247	MNCLW00185	5720082
41658	185244	MNCLW00185	70018
41639	185232	MNCLW00185	1570016
41631	185228	MNCLW00185	5170022
41734	185295	MNCLW00185	2770030
41503	185128	MNCLW00185	7750014
41506	185132	MNCLW00185	1560027
41499	185124	MNCLW00185	3830015
41444	185060	MNCLW00185	450
41441	185044	MNCLW00185	5660016
41440	185043	MNCLW00185	303
41439	185040	MNCLW00185	8170016
41436	185030	MNCLW00185	7750015
41435	185030	MNCLW00185	316
41434	185028	MNCLW00185	2310022
41433	185028	MNCLW00185	1980013
41431	185027	MNCLW00185	1850023
41447	185061	MNCLW00185	1850024
41430	185027	MNCLW00185	1480013
41427	185023	MNCLW00185	7830016
41426	185019	MNCLW00185	205
41425	185017	MNCLW00185	3140021
41424	185016	MNCLW00185	6770048
41423	185014	MNCLW00185	2420023
41422	185014	MNCLW00185	437
41500	185125	MNCLW00185	333
41420	185013	MNCLW00185	4940013
41419	185012	MNCLW00185	1009
41428	185025	MNCLW00185	1850021
41448	185061	MNCLW00185	5490021
41421	185014	MNCLW00185	1850019
41451	185063	MNCLW00185	1560056
41449	185061	MNCLW00185	6140040
41496	185121	MNCLW00185	2440026
41494	185120	MNCLW00185	444
41493	185120	MNCLW00185	1306
41489	185114	MNCLW00185	356
41488	185113	MNCLW00185	5720223
41486	185113	MNCLW00185	475
41477	185108	MNCLW00185	886
41473	185102	MNCLW00185	6270024
41474	185102	MNCLW00185	6270026
41471	185101	MNCLW00185	6600020
41470	185100	MNCLW00185	1560020
41469	185100	MNCLW00185	1560018
41468	185100	MNCLW00185	1560016
41467	185100	MNCLW00185	1560042
41466	185100	MNCLW00185	250024
41462	185088	MNCLW00185	1288
41459	185084	MNCLW00185	6140027
41455	185072	MNCLW00185	8170015
41472	185101	MNCLW00185	6600021
41795	186006	MNCLW00186	1850019
41797	186008	MNCLW00186	1009
41796	186007	MNCLW00186	303
41794	186005	MNCLW00186	1294
41790	186004	MNCLW00186	8170016
41792	186004	MNCLW00186	6770048
41791	186004	MNCLW00186	6140027
41793	186005	MNCLW00186	205
42006	188115	MNCLW00188	8350013
42001	188114	MNCLW00188	8360012
41997	188113	MNCLW00188	4400011
41996	188113	MNCLW00188	790017
41995	188112	MNCLW00188	1030
41992	188108	MNCLW00188	5110028
41983	188106	MNCLW00188	2410021
41978	188104	MNCLW00188	794
41956	188096	MNCLW00188	5720082
41951	188096	MNCLW00188	928
41934	188087	MNCLW00188	1400018
41950	188095	MNCLW00188	2310013
42011	188119	MNCLW00188	533
41984	188108	MNCLW00188	356
42012	188119	MNCLW00188	918
42080	188158	MNCLW00188	316
42036	188132	MNCLW00188	6090041
41924	188083	MNCLW00188	1480013
42081	188159	MNCLW00188	2770030
42069	188147	MNCLW00188	2590016
42068	188146	MNCLW00188	4810018
42065	188144	MNCLW00188	2450022
42064	188144	MNCLW00188	548
42023	188126	MNCLW00188	303
42063	188144	MNCLW00188	5190019
42051	188139	MNCLW00188	8270012
42050	188139	MNCLW00188	6870043
42046	188136	MNCLW00188	5490025
42043	188136	MNCLW00188	6140040
42041	188134	MNCLW00188	5110031
42040	188134	MNCLW00188	1004
42056	188141	MNCLW00188	6770050
41915	188078	MNCLW00188	3980016
41860	188045	MNCLW00188	3300017
41906	188075	MNCLW00188	810018
41798	188014	MNCLW00188	4940013
41799	188017	MNCLW00188	1880012
41800	188017	MNCLW00188	205
41801	188018	MNCLW00188	1880013
41802	188019	MNCLW00188	5720066
41803	188019	MNCLW00188	1880014
41805	188020	MNCLW00188	1880015
41806	188021	MNCLW00188	1880016
41808	188021	MNCLW00188	710024
41810	188022	MNCLW00188	1880017
41819	188029	MNCLW00188	6870032
41820	188029	MNCLW00188	5950065
41821	188030	MNCLW00188	6770048
41823	188031	MNCLW00188	5660016
41831	188034	MNCLW00188	3940032
41911	188076	MNCLW00188	531
41833	188034	MNCLW00188	2310022
41832	188034	MNCLW00188	6140037
41896	188072	MNCLW00188	810021
41892	188068	MNCLW00188	5720223
41888	188065	MNCLW00188	1470023
41885	188062	MNCLW00188	44
41875	188060	MNCLW00188	6970012
41868	188053	MNCLW00188	600013
41876	188060	MNCLW00188	1460019
41862	188045	MNCLW00188	4360021
41843	188035	MNCLW00188	5470032
41838	188034	MNCLW00188	4360020
41837	188034	MNCLW00188	6700020
41836	188034	MNCLW00188	7160014
41866	188049	MNCLW00188	5130022
42223	189158	MNCLW00189	6700020
42232	189166	MNCLW00189	8350023
42229	189163	MNCLW00189	4310013
42227	189160	MNCLW00189	5720229
42226	189160	MNCLW00189	190
42224	189160	MNCLW00189	356
42219	189154	MNCLW00189	7920019
42197	189127	MNCLW00189	5660016
42217	189153	MNCLW00189	1880013
42216	189152	MNCLW00189	1004
42212	189151	MNCLW00189	212
42210	189151	MNCLW00189	550012
42198	189127	MNCLW00189	433
42233	189166	MNCLW00189	8350024
42190	189120	MNCLW00189	8090021
42182	189107	MNCLW00189	536
42218	189154	MNCLW00189	1950019
42237	189170	MNCLW00189	895
42271	189200	MNCLW00189	240011
42245	189176	MNCLW00189	6550065
42351	189278	MNCLW00189	316
42336	189266	MNCLW00189	1880014
42324	189258	MNCLW00189	5130022
42322	189258	MNCLW00189	1880017
42181	189105	MNCLW00189	730039
42315	189253	MNCLW00189	810024
42313	189249	MNCLW00189	710024
42306	189246	MNCLW00189	4360020
42301	189242	MNCLW00189	5720066
42299	189238	MNCLW00189	3940032
42292	189220	MNCLW00189	437
42284	189210	MNCLW00189	4400011
42270	189200	MNCLW00189	240010
42266	189192	MNCLW00189	1007
42263	189192	MNCLW00189	6770050
42261	189190	MNCLW00189	2410018
42251	189179	MNCLW00189	6140037
42241	189173	MNCLW00189	794
42319	189255	MNCLW00189	798
42180	189105	MNCLW00189	303
42173	189098	MNCLW00189	5110028
42119	189048	MNCLW00189	5720082
42118	189044	MNCLW00189	3980019
42117	189042	MNCLW00189	2450022
42115	189042	MNCLW00189	548
42112	189041	MNCLW00189	3300017
42110	189038	MNCLW00189	846
42103	189032	MNCLW00189	1433
42096	189028	MNCLW00189	810018
42094	189026	MNCLW00189	1880012
42093	189024	MNCLW00189	5170022
42091	189024	MNCLW00189	205
42089	189022	MNCLW00189	810021
42087	189019	MNCLW00189	3980016
42086	189016	MNCLW00189	2310022
42178	189105	MNCLW00189	450
42084	189016	MNCLW00189	5950065
42083	189015	MNCLW00189	810016
42120	189048	MNCLW00189	2770030
42125	189049	MNCLW00189	8140013
42085	189016	MNCLW00189	7920013
42129	189051	MNCLW00189	7160014
42126	189049	MNCLW00189	2450015
42167	189093	MNCLW00189	5530022
42164	189088	MNCLW00189	3980018
42163	189088	MNCLW00189	3980017
42162	189086	MNCLW00189	413
42160	189086	MNCLW00189	592
42157	189081	MNCLW00189	1470023
42152	189073	MNCLW00189	1373
42168	189095	MNCLW00189	132
42148	189073	MNCLW00189	350026
42145	189071	MNCLW00189	791
42142	189068	MNCLW00189	743
42141	189068	MNCLW00189	2340031
42137	189065	MNCLW00189	3500017
42135	189057	MNCLW00189	6350015
